Label,F0,Harmonic_1,Harmonic_2,Harmonic_3,Harmonic_4,Harmonic_5,Harmonic_6,Harmonic_7,Harmonic_8,Harmonic_9,Spectral_Centroid,Spectral_Contrast,Spectral_Rolloff
Major,73.62835290502629,97.77777777777776,147.11111111111111,220.44444444444443,293.77777777777777,370.22222222222223,442.2222222222222,496.0,588.4444444444445,662.2222222222222,273.44940603619375,18.755732377826547,432.2180049935567
Major,50.0,98.66666666666666,98.66666666666666,175.11111111111111,197.3333333333333,247.1111111111111,296.4444444444444,349.77777777777777,395.55555555555554,494.6666666666666,349.9397609794934,22.729191922253687,560.3627627657861
Major,65.59540522187244,97.77777777777776,97.77777777777776,196.44444444444443,247.1111111111111,330.66666666666663,392.88888888888886,494.6666666666666,525.3333333333333,589.7777777777777,249.5441313227288,19.131396691828,381.32638832957474
Major,69.89849670895097,138.66666666666666,138.66666666666666,208.88888888888889,277.77777777777777,349.77777777777777,416.88888888888886,494.6666666666666,494.6666666666666,625.3333333333333,366.18147235999174,24.10465133924719,549.707157095683
Major,110.95694720678448,98.6966252255272,221.3065296907196,330.4380404026461,442.17827248617255,589.1362430862968,663.4848021768921,744.7899515917537,884.3565449723451,992.1836949984717,373.1536411713461,21.91018727699267,640.9103623586683
Major,82.64503181542116,97.82705143499392,165.21902020132308,246.95895651145133,331.3076141931794,440.439124905106,496.0918474992358,588.70145619103,661.3108677005589,741.7464433248873,287.83856541882136,19.363491128812363,429.25737083856785
Major,111.2692418581232,98.6966252255272,197.3932504510544,311.307417010914,466.961125516371,588.2666692957634,622.614834021828,783.4859852704847,935.226611718542,989.5749736268718,344.61001939740214,22.549334047690575,536.8151794126884
Major,50.0,97.82705143499392,97.82705143499392,155.653708505457,196.52367666052112,246.95895651145133,311.307417010914,370.438434767177,392.6125664257757,466.961125516371,309.71796556008496,18.888917475597168,495.0472577732412
Major,52.063107626740326,104.34885486399352,104.34885486399352,155.21892161019036,209.13249662325367,262.17649784578373,312.1769908014473,313.91613838251385,416.9606325607074,466.961125516371,366.86285967897396,23.780825661458834,584.3721782741834
Major,52.063107626740326,1.7391475810665586,103.47928107346024,155.653708505457,207.82813593745377,262.17649784578373,311.307417010914,313.4813514872472,416.5258456654408,468.2654862021709,272.91132010522637,20.153072650381176,383.7022024183417
Major,104.12621525348064,208.63636363636363,208.63636363636363,311.8181818181818,416.8181818181818,523.1818181818181,624.0909090909091,699.0909090909091,834.090909090909,936.3636363636364,433.9917235614021,23.944534716078916,689.0058336759869
Major,104.72941228206268,208.1818181818182,208.1818181818182,311.3636363636364,416.3636363636364,524.0909090909091,625.0,625.0,625.0,1052.7272727272727,296.46287717736163,20.840958826740763,414.7974917763158
Major,52.36470614103133,208.63636363636363,208.63636363636363,208.63636363636363,208.63636363636363,262.27272727272725,349.54545454545456,349.54545454545456,416.8181818181818,466.3636363636364,441.5343266144249,23.241463656285568,687.645841899671
Major,66.74199270850171,208.1818181818182,208.1818181818182,208.1818181818182,262.27272727272725,350.45454545454544,416.3636363636364,467.27272727272725,524.0909090909091,625.4545454545454,292.9616073948981,20.300525405238023,429.02073910361844
Major,69.89849670895097,208.44444444444443,208.44444444444443,208.44444444444443,247.1111111111111,350.22222222222223,420.4444444444444,494.6666666666666,496.0,625.3333333333333,327.593409509525,20.516241108209535,516.8523729461984
Major,52.063107626740326,104.34885486399352,104.34885486399352,155.21892161019036,209.13249662325367,262.17649784578373,312.1769908014473,392.177779530509,415.2214849796409,466.961125516371,357.6533180976641,23.50640490359247,558.1860719613693
Major,52.063107626740326,1.7391475810665586,103.47928107346024,155.653708505457,207.82813593745377,262.17649784578373,311.307417010914,392.6125664257757,416.5258456654408,468.2654862021709,272.2667142471207,20.080737778543075,380.9429226209171
Major,52.063107626740326,104.34885486399352,104.34885486399352,155.21892161019036,209.13249662325367,262.17649784578373,312.1769908014473,370.438434767177,415.2214849796409,466.961125516371,343.1895834266335,23.59185903929523,521.828502865892
Major,52.063107626740326,1.7391475810665586,103.47928107346024,155.653708505457,207.82813593745377,262.17649784578373,311.307417010914,370.87322166244365,416.5258456654408,468.2654862021709,275.2926246764905,19.941035439216925,392.19645591237435
Major,52.66805179774179,104.54545454545456,104.54545454545456,185.0,209.0909090909091,262.27272727272725,313.6363636363636,370.45454545454544,370.45454545454544,524.5454545454545,338.19376435628317,23.472114417425807,568.1932308799342
Major,294.5134116201051,294.09090909090907,589.0909090909091,929.090909090909,1116.3636363636365,1116.3636363636365,1116.3636363636365,1116.3636363636365,1116.3636363636365,1116.3636363636365,294.579111751019,19.499321537448193,419.55746299342104
Major,52.66805179774179,104.54545454545456,104.54545454545456,185.0,209.0909090909091,262.27272727272725,313.6363636363636,370.45454545454544,370.45454545454544,524.5454545454545,335.54399460227296,23.348140537838454,542.9200503700658
Major,101.16194403019225,103.63636363636364,205.45454545454544,311.8181818181818,415.9090909090909,524.0909090909091,556.3636363636364,742.7272727272727,742.7272727272727,929.090909090909,227.45764885958738,18.734082718093283,369.52109888980266
Major,52.36470614103133,104.54545454545456,104.54545454545456,185.0,209.0909090909091,262.27272727272725,313.6363636363636,370.45454545454544,370.45454545454544,468.1818181818182,308.5540753615114,23.587513831618214,515.1535516036184
Major,233.75544971224912,233.1818181818182,467.27272727272725,742.7272727272727,929.090909090909,1116.3636363636365,1116.3636363636365,1116.3636363636365,1116.3636363636365,1116.3636363636365,258.76661306713845,19.406493110306908,379.3810392680921
Major,124.5449622358823,138.63636363636363,247.27272727272725,391.8181818181818,494.5454545454545,699.0909090909091,741.8181818181818,835.9090909090909,989.5454545454544,1050.0,379.9092530494772,24.56003810090175,622.7629009046053
Major,120.30250360821168,130.66666666666666,234.2222222222222,370.22222222222223,468.4444444444444,589.3333333333333,702.6666666666666,884.4444444444443,937.7777777777776,1113.3333333333333,314.31297446821964,22.697209085547126,497.4835897229381
Major,58.77739531418044,103.55555555555554,131.11111111111111,185.77777777777777,233.3333333333333,293.77777777777777,370.6666666666666,392.88888888888886,392.88888888888886,556.4444444444445,284.38848537444574,19.016974983814862,402.1936161001933
Major,119.60961217374036,130.66666666666666,234.2222222222222,370.22222222222223,468.4444444444444,555.5555555555555,702.6666666666666,927.1111111111112,937.7777777777776,1113.3333333333333,298.3133110336348,22.63029150853913,486.2730045908505
Major,233.75544971224912,233.3333333333333,392.88888888888886,661.3333333333333,929.3333333333331,993.3333333333331,993.3333333333331,993.3333333333331,993.3333333333331,993.3333333333331,274.2444021491264,18.9472208107512,434.21593105670104
Major,116.87772485612456,104.44444444444444,234.2222222222222,313.3333333333333,468.4444444444444,588.4444444444445,702.6666666666666,784.8888888888888,936.4444444444443,937.7777777777776,282.9911500241839,22.632245287571045,446.5364751127577
Major,233.75544971224912,233.3333333333333,392.4444444444444,655.5555555555555,919.1111111111112,919.1111111111112,919.1111111111112,919.1111111111112,919.1111111111112,919.1111111111112,277.22231071089413,18.733768657920596,419.84196299130156
Major,52.66805179774179,104.54545454545456,104.54545454545456,185.0,209.0909090909091,262.27272727272725,313.6363636363636,370.45454545454544,370.45454545454544,524.5454545454545,323.1268522582754,23.726033229612057,519.290193256579
Major,182.34449771164336,183.1818181818182,370.9090909090909,556.3636363636364,742.7272727272727,929.090909090909,1116.3636363636365,1116.3636363636365,1116.3636363636365,1116.3636363636365,266.31943103108773,19.489950673251155,402.9542300575658
Major,58.43886242806228,103.0444941781936,104.34885486399352,174.78433189718913,234.3501365487188,311.74220390618063,349.56866379437827,393.04735332104224,468.2654862021709,524.3529956915675,361.95620416802603,22.074133649139828,605.6889672974246
Major,78.45840978967507,103.47928107346024,174.78433189718913,233.4805627581855,311.74220390618063,392.6125664257757,467.39591241163765,524.787782586834,623.9191947076279,700.8764751698232,290.84349208242423,19.36852737087274,447.00332718278895
Major,348.2202253184496,350.45454545454544,743.1818181818181,785.9090909090909,785.9090909090909,785.9090909090909,785.9090909090909,785.9090909090909,785.9090909090909,785.9090909090909,356.91182466871237,21.20125222038024,579.0164987664474
Major,105.33610359548358,104.44444444444444,209.3333333333333,313.77777777777777,416.88888888888886,524.8888888888889,625.3333333333333,787.5555555555555,826.2222222222222,992.4444444444443,339.77850171434153,23.644394338451274,563.5816436452964
Major,52.66805179774179,103.55555555555554,103.55555555555554,165.33333333333331,208.88888888888889,261.77777777777777,311.55555555555554,392.88888888888886,416.0,496.0,245.08298401244022,19.039258079827015,358.23924271101805
Major,55.15894110818732,109.77777777777776,109.77777777777776,165.33333333333331,220.88888888888889,278.22222222222223,330.22222222222223,440.4444444444444,440.4444444444444,495.55555555555554,419.74632253451045,23.314347636240495,735.3477871295103
Major,55.15894110818732,2.2222222222222223,109.77777777777776,165.33333333333331,220.44444444444443,278.22222222222223,331.1111111111111,340.88888888888886,440.4444444444444,496.0,265.13376832589375,19.464248767169575,422.6168603012242
Major,55.47847360339225,109.77777777777776,109.77777777777776,165.33333333333331,220.88888888888889,278.22222222222223,330.22222222222223,370.6666666666666,442.2222222222222,495.55555555555554,394.87396554245714,23.306604193341293,661.0360371697809
Major,55.15894110818732,109.77777777777776,109.77777777777776,165.33333333333331,220.44444444444443,278.22222222222223,330.22222222222223,371.1111111111111,440.4444444444444,496.0,258.9262763069937,18.862165092286837,404.91301546391753
Major,55.47847360339225,109.77777777777776,109.77777777777776,184.88888888888889,220.0,278.22222222222223,330.22222222222223,370.22222222222223,440.4444444444444,494.6666666666666,377.4798756813062,23.046076479715914,623.6304214320232
Major,55.15894110818732,2.2222222222222223,109.77777777777776,176.0,220.44444444444443,278.22222222222223,331.1111111111111,370.6666666666666,440.4444444444444,496.0,266.7974173584182,18.609630236843902,436.71333863563143
Major,55.47847360339225,109.77777777777776,109.77777777777776,165.33333333333331,220.0,278.22222222222223,330.22222222222223,416.88888888888886,440.4444444444444,495.55555555555554,392.9419661424865,23.93872504785572,665.5313708118557
Major,55.15894110818732,109.77777777777776,109.77777777777776,165.33333333333331,220.44444444444443,278.22222222222223,331.1111111111111,416.4444444444444,440.4444444444444,496.0,255.13937072054685,19.394135429786292,390.53904739851805
Major,237.1564901029869,247.27272727272725,494.5454545454545,741.8181818181818,989.5454545454544,1236.8181818181818,1484.5454545454545,1732.2727272727273,1732.2727272727273,1732.2727272727273,323.4911800927294,23.6156465394429,526.146818462171
Major,55.15894110818732,109.77777777777776,109.77777777777776,165.33333333333331,220.0,278.22222222222223,330.22222222222223,392.0,440.4444444444444,495.55555555555554,353.68153438337396,23.806712921583642,562.5826806137243
Major,55.15894110818732,109.77777777777776,109.77777777777776,165.33333333333331,220.44444444444443,278.22222222222223,331.1111111111111,392.4444444444444,440.4444444444444,496.0,274.60465612604884,18.667730262243285,430.44207071520617
Major,55.47847360339225,109.77777777777776,109.77777777777776,155.55555555555554,220.88888888888889,278.22222222222223,330.22222222222223,392.0,442.2222222222222,466.6666666666666,408.1898497459702,23.54834296833443,700.9390604864691
Major,55.47847360339225,109.77777777777776,109.77777777777776,156.0,220.44444444444443,278.22222222222223,330.22222222222223,393.3333333333333,440.4444444444444,468.4444444444444,305.5100085981399,19.577660458426926,480.27922640141753
Major,55.47847360339225,110.0,110.0,195.9090909090909,220.0,278.1818181818182,330.0,392.27272727272725,440.45454545454544,556.3636363636364,337.17493756268607,24.13712439364114,538.6134097450658
Major,69.49591099211685,109.54545454545456,109.54545454545456,197.72727272727272,278.1818181818182,350.45454545454544,440.45454545454544,440.45454545454544,556.3636363636364,590.0,265.8327008497529,19.21407993252613,396.94759971217104
Major,55.47847360339225,109.77777777777776,109.77777777777776,165.33333333333331,220.0,278.22222222222223,330.22222222222223,392.0,440.4444444444444,495.55555555555554,398.8063077015947,23.214651215128498,679.4058573614691
Major,55.47847360339225,109.77777777777776,109.77777777777776,165.33333333333331,220.44444444444443,278.22222222222223,330.22222222222223,393.3333333333333,440.4444444444444,496.0,283.5866567227452,18.940226616931234,430.3310748228093
Major,62.27248111794115,109.77777777777776,138.66666666666666,196.0,247.1111111111111,312.0,392.0,440.4444444444444,494.6666666666666,550.2222222222222,319.8711802206597,22.443867847558757,512.1350475193299
Major,55.15894110818732,109.77777777777776,109.77777777777776,194.2222222222222,220.44444444444443,251.1111111111111,330.22222222222223,392.4444444444444,440.4444444444444,496.0,350.6033021862609,18.25946141914491,517.9068339239691
Major,87.05505632961241,175.0,175.0,247.27272727272725,348.1818181818182,440.45454545454544,525.0,661.3636363636364,700.9090909090909,743.1818181818181,397.95117636666464,19.73579071360851,684.5858604029605
Major,55.47847360339225,109.77777777777776,109.77777777777776,196.0,220.0,278.22222222222223,330.22222222222223,392.0,440.4444444444444,494.2222222222222,377.7799367392466,22.775687305825578,609.3674492590206
Major,69.89849670895097,109.77777777777776,109.77777777777776,220.44444444444443,278.22222222222223,350.22222222222223,440.4444444444444,494.2222222222222,556.4444444444445,662.2222222222222,301.4433483778257,18.30105878822565,441.4306640625
Major,55.47847360339225,109.77777777777776,109.77777777777776,165.33333333333331,220.0,278.22222222222223,330.22222222222223,415.55555555555554,440.4444444444444,495.55555555555554,341.2131073480241,23.93032754529113,535.388686976482
Major,82.16903145857903,109.77777777777776,165.33333333333331,247.1111111111111,330.22222222222223,416.4444444444444,494.6666666666666,556.4444444444445,661.7777777777777,743.1111111111111,302.9539514382426,18.787620997023556,480.27922640141753
Major,55.47847360339225,109.77777777777776,109.77777777777776,165.33333333333331,220.0,278.22222222222223,330.22222222222223,392.0,440.4444444444444,495.55555555555554,368.460797611877,23.361269210332072,587.6122543492268
Major,55.15894110818732,109.77777777777776,109.77777777777776,165.33333333333331,220.44444444444443,278.22222222222223,330.22222222222223,392.4444444444444,440.4444444444444,496.0,265.7649335440071,18.26938575723325,423.17183976320877
Major,55.47847360339225,109.77777777777776,109.77777777777776,165.33333333333331,220.0,278.22222222222223,330.22222222222223,370.6666666666666,440.4444444444444,495.55555555555554,405.05162972299837,23.07222678234682,679.6833470924613
Major,55.15894110818732,109.77777777777776,109.77777777777776,165.33333333333331,220.44444444444443,278.22222222222223,330.22222222222223,371.1111111111111,440.4444444444444,496.0,247.0211113120759,18.30068739591322,372.7242066688144
Major,111.59971426302234,109.77777777777776,220.88888888888889,330.22222222222223,442.2222222222222,556.4444444444445,663.5555555555555,834.6666666666666,875.1111111111111,1049.7777777777778,364.61850334758,22.957552452988608,612.5308321923325
Major,110.95694720678448,174.66666666666666,220.44444444444443,330.22222222222223,440.4444444444444,556.4444444444445,662.2222222222222,700.8888888888888,882.6666666666666,882.6666666666666,330.33168981647685,18.516740805060934,552.1490667284149
Major,62.27248111794115,138.63636363636363,138.63636363636363,175.0,247.27272727272725,311.8181818181818,349.54545454545456,416.8181818181818,494.5454545454545,524.5454545454545,330.7598572671807,23.951717144682544,529.2067999588816
Major,58.43886242806228,116.52288793145942,116.52288793145942,174.78433189718913,233.91534965345213,294.350728095515,349.56866379437827,466.52633862110434,467.39591241163765,524.787782586834,363.56451395611543,23.871910326395824,585.7247664101759
Major,58.43886242806228,174.78433189718913,174.78433189718913,174.78433189718913,233.4805627581855,293.9159412002484,350.4382375849116,354.3513196423113,467.39591241163765,467.39591241163765,312.3529021437053,19.699094619496705,493.47825553548995
Major,58.43886242806228,116.88888888888889,116.88888888888889,175.11111111111111,234.2222222222222,294.66666666666663,349.77777777777777,392.0,467.55555555555554,524.4444444444445,343.7027247072082,23.252407690850497,553.9250010067655
Major,58.43886242806228,174.66666666666666,174.66666666666666,174.66666666666666,233.3333333333333,293.77777777777777,350.22222222222223,393.3333333333333,466.2222222222222,525.3333333333333,301.6657549033132,20.412147423277368,456.69259926707474
Major,58.43886242806228,116.88888888888889,116.88888888888889,196.0,233.77777777777777,293.3333333333333,350.66666666666663,392.0,467.55555555555554,524.8888888888889,330.46704361988765,22.872970378115426,509.2491543170103
Major,65.59540522187244,147.11111111111111,147.11111111111111,196.44444444444443,262.22222222222223,350.22222222222223,392.4444444444444,524.0,524.0,589.7777777777777,293.9979049218877,19.432107002422267,423.78231717139175
Major,73.62835290502629,116.8181818181818,116.8181818181818,220.9090909090909,294.54545454545456,350.45454545454544,442.27272727272725,467.7272727272727,589.0909090909091,663.1818181818181,354.4523886399827,23.563873295646744,618.2862613075658
Major,110.95694720678448,220.45454545454544,220.45454545454544,350.45454545454544,442.27272727272725,588.1818181818181,662.2727272727273,882.7272727272727,884.090909090909,1052.7272727272727,334.9288763105179,20.401984212953458,506.37027138157896
Major,58.43886242806228,116.88888888888889,116.88888888888889,175.11111111111111,233.77777777777777,294.66666666666663,349.77777777777777,416.88888888888886,467.55555555555554,524.4444444444445,320.11110595865193,23.80031655702711,501.1464541720361
Major,58.77739531418044,174.66666666666666,174.66666666666666,174.66666666666666,233.3333333333333,293.77777777777777,350.22222222222223,416.4444444444444,416.4444444444444,588.8888888888888,321.0449225446511,20.213952932660845,475.6173989207474
Major,123.11444133449164,175.0,247.27272727272725,353.1818181818182,494.5454545454545,622.7272727272727,743.1818181818181,876.8181818181818,936.8181818181818,1250.9090909090908,404.62292906670694,19.728393980589246,673.1959292763158
Major,73.62835290502629,116.88888888888889,146.66666666666666,232.88888888888889,293.3333333333333,350.66666666666663,440.4444444444444,467.55555555555554,589.3333333333333,659.1111111111111,381.1268125141517,23.42570222700684,637.2274182506443
Major,294.5134116201051,293.77777777777777,588.8888888888888,883.1111111111111,1326.6666666666663,1326.6666666666663,1326.6666666666663,1326.6666666666663,1326.6666666666663,1326.6666666666663,322.8131568096451,19.61325549835688,463.4633487032861
Major,58.77739531418044,116.8181818181818,116.8181818181818,208.63636363636363,233.63636363636363,294.54545454545456,350.45454545454544,416.8181818181818,467.7272727272727,589.0909090909091,379.9783898970323,23.857005687313475,643.2761101973684
Major,74.0548776143282,2.727272727272727,206.36363636363637,233.1818181818182,294.09090909090907,370.45454545454544,466.3636363636364,466.3636363636364,589.0909090909091,625.4545454545454,315.4241664119939,19.63492131342441,424.8840974506579
Major,58.43886242806228,116.88888888888889,116.88888888888889,146.66666666666666,233.77777777777777,293.3333333333333,350.66666666666663,416.88888888888886,467.55555555555554,524.8888888888889,346.05231347413894,21.954300370208394,550.2066386114691
Major,87.55936114058852,147.11111111111111,147.11111111111111,262.22222222222223,350.22222222222223,416.4444444444444,524.0,625.3333333333333,625.3333333333333,625.3333333333333,307.22167345425385,19.127965770270276,444.81603878060565
Major,65.9753955386447,116.88888888888889,146.66666666666666,208.44444444444443,262.22222222222223,329.77777777777777,416.88888888888886,467.55555555555554,524.8888888888889,587.1111111111111,375.38179990641635,22.066250434041052,611.1988814835696
Major,65.9753955386447,2.2222222222222223,147.11111111111111,207.1111111111111,262.22222222222223,330.66666666666663,416.4444444444444,466.2222222222222,524.0,625.3333333333333,243.36025541940742,18.48709725612679,365.7869633940077
Major,74.26937538523165,116.88888888888889,146.66666666666666,232.88888888888889,293.3333333333333,370.6666666666666,440.4444444444444,524.8888888888889,587.1111111111111,625.3333333333333,387.6127939929765,23.6376499611856,630.0126852448453
Major,52.66805179774179,2.2222222222222223,147.11111111111111,147.11111111111111,208.44444444444443,262.22222222222223,293.77777777777777,370.22222222222223,416.4444444444444,466.2222222222222,270.9515551196538,19.09470652091967,391.760002214884
Major,65.59540522187244,196.44444444444443,196.44444444444443,196.44444444444443,261.77777777777777,330.66666666666663,392.4444444444444,440.88888888888886,524.4444444444445,589.7777777777777,261.83872510262665,20.13896354501506,359.5711934197809
Major,69.89849670895097,138.66666666666666,138.66666666666666,175.11111111111111,277.77777777777777,349.77777777777777,416.88888888888886,494.6666666666666,524.4444444444445,624.0,393.12995000034584,23.373503994355374,650.2139376610825
Major,74.0548776143282,116.88888888888889,146.66666666666666,221.3333333333333,293.3333333333333,350.66666666666663,442.2222222222222,524.8888888888889,587.1111111111111,663.5555555555555,343.20264364282565,22.66400711319657,548.486202279317
Major,73.62835290502629,147.11111111111111,147.11111111111111,220.44444444444443,293.77777777777777,350.22222222222223,442.2222222222222,524.0,524.8888888888889,662.2222222222222,324.8785783309657,19.13799688024539,514.7434509906573
Major,58.77739531418044,116.8181818181818,116.8181818181818,208.63636363636363,233.63636363636363,294.54545454545456,350.45454545454544,416.8181818181818,467.7272727272727,589.0909090909091,363.54755113284733,23.718904743351295,620.8362458881579
Major,197.7028040705792,208.1818181818182,392.7272727272727,589.0909090909091,785.9090909090909,785.9090909090909,785.9090909090909,785.9090909090909,785.9090909090909,785.9090909090909,306.3090185129993,20.768223797343044,425.9607576069079
Major,73.62835290502629,116.8181818181818,116.8181818181818,220.9090909090909,294.54545454545456,350.45454545454544,442.27272727272725,467.7272727272727,589.0909090909091,663.1818181818181,357.5896512839311,23.480650716994656,628.429533305921
Major,56.12310241546865,220.45454545454544,220.45454545454544,220.45454545454544,220.45454545454544,294.09090909090907,349.54545454545456,392.7272727272727,440.45454545454544,440.45454545454544,324.1708840459016,20.95711562125884,476.5637849506579
Major,58.77739531418044,116.88888888888889,116.88888888888889,146.66666666666666,234.2222222222222,293.3333333333333,350.66666666666663,440.4444444444444,468.4444444444444,587.1111111111111,333.73363693604915,23.51407520062262,538.7185637483892
Major,117.55479062836088,147.11111111111111,233.3333333333333,350.22222222222223,466.2222222222222,588.0,588.8888888888888,884.0,884.0,1052.888888888889,303.3820885364212,20.1867443243715,419.5644732603093
Major,61.91381801887202,123.55555555555554,123.55555555555554,184.88888888888889,248.0,312.0,371.55555555555554,494.6666666666666,494.6666666666666,555.5555555555555,396.7798689050943,23.842839907511284,673.7450668492268
Major,61.91381801887202,185.77777777777777,185.77777777777777,185.77777777777777,247.1111111111111,311.1111111111111,371.1111111111111,494.2222222222222,495.1111111111111,556.4444444444445,275.43498694687224,19.636088152918543,416.2900944346005
Major,125.2664438624128,174.66666666666666,247.1111111111111,393.3333333333333,496.0,624.0,743.1111111111111,876.8888888888888,876.8888888888888,1251.111111111111,333.5549137580766,20.51440826980176,536.9981274162371
Major,61.91381801887202,123.55555555555554,123.55555555555554,184.88888888888889,248.0,312.0,371.55555555555554,415.55555555555554,494.6666666666666,555.5555555555555,341.35331188250296,23.713853540437125,532.1143081507732
Major,61.91381801887202,185.77777777777777,185.77777777777777,185.77777777777777,247.1111111111111,311.55555555555554,370.6666666666666,416.4444444444444,495.1111111111111,556.4444444444445,288.0755920446403,20.332029758773395,415.0136416720361
Major,61.91381801887202,123.55555555555554,123.55555555555554,208.88888888888889,248.0,311.1111111111111,371.55555555555554,416.88888888888886,496.0,556.4444444444445,390.14002335318594,23.946021690368894,642.4997231394974
Major,79.829838635665,156.0,156.0,247.1111111111111,311.1111111111111,416.4444444444444,468.4444444444444,556.4444444444445,624.8888888888888,741.7777777777777,314.6590281837932,18.271080326330733,524.5665874677835
Major,61.91381801887202,247.27272727272725,247.27272727272725,247.27272727272725,247.27272727272725,311.8181818181818,370.45454545454544,466.3636363636364,494.5454545454545,494.5454545454545,454.3730776786602,24.798504074412236,752.7554481907895
Major,157.8258294677283,247.27272727272725,312.7272727272727,477.7272727272727,624.0909090909091,742.7272727272727,935.0,1240.9090909090908,1250.9090909090908,1250.9090909090908,311.0971906247789,20.153092599616055,462.8505345394737
Major,61.91381801887202,123.55555555555554,123.55555555555554,155.55555555555554,247.55555555555557,311.1111111111111,371.55555555555554,442.2222222222222,494.6666666666666,496.0,383.76228078933076,23.71423266383211,636.0619613804768
Major,80.7574166800042,156.0,156.0,247.1111111111111,311.1111111111111,370.6666666666666,493.77777777777777,623.1111111111111,661.3333333333333,741.7777777777777,336.0176289121584,19.04103639159734,595.3819668170103
Major,109.6824979694626,123.63636363636364,220.9090909090909,311.8181818181818,442.27272727272725,524.5454545454545,663.1818181818181,745.0,875.4545454545454,936.3636363636364,298.60975619441473,23.40468106057232,483.08041221217104
Major,122.40535433046551,175.0,247.27272727272725,370.45454545454544,493.6363636363636,622.7272727272727,662.2727272727273,867.2727272727273,882.7272727272727,882.7272727272727,282.6260583669162,19.57194318368675,448.6839535361842
Major,65.78540038025858,130.66666666666666,130.66666666666666,165.33333333333331,262.22222222222223,330.22222222222223,393.3333333333333,468.4444444444444,495.55555555555554,589.3333333333333,353.45079635431466,22.9145501127128,570.6298828125
Major,62.27248111794115,123.55555555555554,123.55555555555554,155.55555555555554,247.55555555555557,311.1111111111111,371.55555555555554,442.2222222222222,496.0,622.6666666666666,367.3411449456615,23.596608135870582,600.5987737596649
Major,80.29228818633764,156.0,156.0,247.1111111111111,311.1111111111111,393.3333333333333,493.77777777777777,623.1111111111111,624.0,743.1111111111111,374.6252306574452,19.317063526696035,642.2222334085052
Major,55.47847360339225,123.63636363636364,123.63636363636364,155.45454545454544,220.9090909090909,278.1818181818182,311.3636363636364,371.8181818181818,442.27272727272725,495.9090909090909,323.25335660527986,24.322275198756273,527.3934775904605
Major,62.27248111794115,155.9090909090909,155.9090909090909,155.9090909090909,247.27272727272725,311.3636363636364,370.45454545454544,440.45454545454544,494.5454545454545,557.2727272727273,280.22333223083996,18.47324831262292,439.4473427220395
Major,69.49591099211685,123.55555555555554,123.55555555555554,221.3333333333333,278.22222222222223,349.77777777777777,442.2222222222222,496.0,556.4444444444445,622.6666666666666,335.7016772758857,23.086282884954432,535.6661767074743
Major,55.89182459016445,156.0,156.0,156.0,247.1111111111111,278.22222222222223,350.22222222222223,370.6666666666666,440.4444444444444,494.6666666666666,334.76367899300817,17.831678355184092,555.700935285116
Major,55.79985713151117,123.55555555555554,123.55555555555554,155.55555555555554,221.3333333333333,278.22222222222223,311.1111111111111,392.0,442.2222222222222,496.0,364.46401314381524,23.741808606999644,602.4857039304123
Major,79.37005259840997,156.0,156.0,247.1111111111111,311.1111111111111,393.3333333333333,468.4444444444444,556.4444444444445,624.0,662.2222222222222,328.9078756033393,18.76668280966452,523.9006121134021
Major,78.45840978967507,123.55555555555554,155.55555555555554,234.2222222222222,311.1111111111111,371.55555555555554,468.4444444444444,556.4444444444445,622.6666666666666,702.6666666666666,378.5648412213624,23.916972017408096,620.5225364449097
Major,80.29228818633764,156.0,156.0,247.1111111111111,311.1111111111111,370.6666666666666,493.77777777777777,556.4444444444445,624.0,741.7777777777777,283.02768922930755,18.443484710583583,459.8004842541881
Major,82.88441071484996,131.11111111111111,165.33333333333331,261.77777777777777,331.1111111111111,393.3333333333333,496.0,588.0,661.7777777777777,785.7777777777777,279.45563291668236,19.945231946477833,426.7237083199098
Major,62.63322193120639,123.63636363636364,123.63636363636364,220.9090909090909,247.72727272727272,311.8181818181818,371.8181818181818,442.27272727272725,495.9090909090909,620.0,333.4838876110699,24.187118794786816,530.8501233552631
Major,225.79288096122625,220.45454545454544,440.45454545454544,662.2727272727273,883.6363636363636,1327.2727272727273,1328.1818181818182,1328.1818181818182,1328.1818181818182,1328.1818181818182,314.6543951945967,20.432347181243973,472.3704769736842
Major,78.45840978967507,123.63636363636364,123.63636363636364,234.0909090909091,311.8181818181818,371.8181818181818,468.1818181818182,495.9090909090909,624.0909090909091,702.7272727272727,323.2588494981521,24.230345003140275,506.48360402960526
Major,124.5449622358823,233.1818181818182,247.27272727272725,370.45454545454544,494.5454545454545,622.7272727272727,834.090909090909,867.2727272727273,867.2727272727273,867.2727272727273,299.15092443278775,20.641655925613303,439.4473427220395
Major,61.91381801887202,123.55555555555554,123.55555555555554,196.0,247.55555555555557,311.1111111111111,371.55555555555554,466.6666666666666,494.6666666666666,588.4444444444445,362.9281295324709,23.28633153100268,568.2434711259665
Major,50.0,156.0,156.0,156.0,196.44444444444443,247.1111111111111,311.1111111111111,370.6666666666666,392.4444444444444,468.4444444444444,322.0663974631033,19.388670758821586,531.4483327963917
Major,65.9753955386447,82.60951010066154,130.87085547525854,196.0888897652545,262.17649784578373,329.56846661211284,393.04735332104224,495.2222737087026,524.787782586834,589.1362430862968,366.6391983847798,22.592744726335457,586.9150439698492
